Training for 150000 steps ...
     79/150000: episode: 1, duration: 0.145s, episode steps:  79, steps per second: 544, episode reward: -69.568, mean reward: -0.881 [-100.000, 44.501], mean action: 1.215 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  89275/150000: episode: 790, duration: 7.488s, episode steps: 850, steps per second: 114, episode reward: -336.646, mean reward: -0.396 [-100.000, 20.502], mean action: 1.656 [0.000, 3.000],  loss: 10.019379, mse: 4070.703663, mean_q: 50.800240, mean_eps: 0.466903
  89374/150000: episode: 791, duration: 0.762s, episode steps:  99, steps per second: 130, episode reward: -38.249, mean reward: -0.386 [-100.000, 20.822], mean action: 1.434 [0.000, 3.000],  loss: 10.567507, mse: 4125.242459, mean_q: 50.220074, mean_eps: 0.464056
  89649/150000: episode: 792, duration: 2.192s, episode steps: 275, steps per second: 125, episode reward: -231.694, mean reward: -0.843 [-100.000, 13.124], mean action: 1.615 [0.000, 3.000],  loss: 11.846676, mse: 4063.851520, mean_q: 50.358133, mean_eps: 0.462934
  89829/150000: episode: 793, duration: 1.381s, episode steps: 180, steps per second: 130, episode reward: -128.884, mean reward: -0.716 [-100.000, 10.273], mean action: 1.539 [0.000, 3.000],  loss: 10.340753, mse: 4127.043759, mean_q: 51.350077, mean_eps: 0.461569
  89953/150000: episode: 794, duration: 0.931s, episode steps: 124, steps per second: 133, episode reward: -25.329, mean reward: -0.204 [-100.000, 11.406], mean action: 1.524 [0.000, 3.000],  loss: 10.347524, mse: 4123.450071, mean_q: 50.842988, mean_eps: 0.460657
  90057/150000: episode: 795, duration: 0.801s, episode steps: 104, steps per second: 130, episode reward: -94.310, mean reward: -0.907 [-100.000, 12.139], mean action: 1.702 [0.000, 3.000],  loss: 10.150147, mse: 4143.660426, mean_q: 51.707169, mean_eps: 0.459973
  90189/150000: episode: 796, duration: 1.107s, episode steps: 132, steps per second: 119, episode reward: -61.170, mean reward: -0.463 [-100.000, 24.298], mean action: 1.682 [0.000, 3.000],  loss: 11.639535, mse: 4165.317984, mean_q: 50.676301, mean_eps: 0.459265
  90283/150000: episode: 797, duration: 0.797s, episode steps:  94, steps per second: 118, episode reward: -0.105, mean reward: -0.001 [-100.000, 11.565], mean action: 1.745 [0.000, 3.000],  loss: 11.939295, mse: 4246.881298, mean_q: 52.322581, mean_eps: 0.458587
  90359/150000: episode: 798, duration: 0.688s, episode steps:  76, steps per second: 110, episode reward: -12.956, mean reward: -0.170 [-100.000,  8.682], mean action: 1.513 [0.000, 3.000],  loss: 8.712807, mse: 4164.903796, mean_q: 51.937970, mean_eps: 0.458077
  90474/150000: episode: 799, duration: 0.930s, episode steps: 115, steps per second: 124, episode reward: -65.818, mean reward: -0.572 [-100.000,  8.122], mean action: 1.609 [0.000, 3.000],  loss: 10.920179, mse: 4125.508936, mean_q: 51.203307, mean_eps: 0.457504
  90567/150000: episode: 800, duration: 0.762s, episode steps:  93, steps per second: 122, episode reward:  8.990, mean reward:  0.097 [-100.000, 18.561], mean action: 1.753 [0.000, 3.000],  loss: 10.914539, mse: 4137.772731, mean_q: 50.916979, mean_eps: 0.456880
  91567/150000: episode: 801, duration: 8.630s, episode steps: 1000, steps per second: 116, episode reward: 62.546, mean reward:  0.063 [-22.407, 23.617], mean action: 1.817 [0.000, 3.000],  loss: 11.577278, mse: 4199.570861, mean_q: 52.473212, mean_eps: 0.453601
  91738/150000: episode: 802, duration: 1.321s, episode steps: 171, steps per second: 129, episode reward: -275.725, mean reward: -1.612 [-100.000,  5.102], mean action: 1.690 [0.000, 3.000],  loss: 13.302111, mse: 4138.838525, mean_q: 52.415877, mean_eps: 0.450088
  91961/150000: episode: 803, duration: 1.804s, episode steps: 223, steps per second: 124, episode reward: -153.908, mean reward: -0.690 [-100.000,  4.878], mean action: 1.677 [0.000, 3.000],  loss: 11.985887, mse: 4191.421050, mean_q: 52.666698, mean_eps: 0.448906
  92365/150000: episode: 804, duration: 3.004s, episode steps: 404, steps per second: 134, episode reward: -206.425, mean reward: -0.511 [-100.000, 14.460], mean action: 1.705 [0.000, 3.000],  loss: 12.335414, mse: 4260.821821, mean_q: 53.811978, mean_eps: 0.447025
  92636/150000: episode: 805, duration: 2.094s, episode steps: 271, steps per second: 129, episode reward: -141.537, mean reward: -0.522 [-100.000,  4.863], mean action: 1.686 [0.000, 3.000],  loss: 13.351835, mse: 4272.411117, mean_q: 53.838645, mean_eps: 0.445000
  92757/150000: episode: 806, duration: 0.926s, episode steps: 121, steps per second: 131, episode reward: -44.381, mean reward: -0.367 [-100.000,  8.332], mean action: 1.719 [0.000, 3.000],  loss: 10.982658, mse: 4203.600818, mean_q: 52.430867, mean_eps: 0.443824
  92871/150000: episode: 807, duration: 0.845s, episode steps: 114, steps per second: 135, episode reward: -29.058, mean reward: -0.255 [-100.000, 11.202], mean action: 1.596 [0.000, 3.000],  loss: 13.552008, mse: 4265.747021, mean_q: 53.641290, mean_eps: 0.443119
  92987/150000: episode: 808, duration: 0.853s, episode steps: 116, steps per second: 136, episode reward: -30.804, mean reward: -0.266 [-100.000, 15.371], mean action: 1.595 [0.000, 3.000],  loss: 16.068586, mse: 4216.171991, mean_q: 53.048328, mean_eps: 0.442429
  93086/150000: episode: 809, duration: 0.712s, episode steps:  99, steps per second: 139, episode reward: -35.271, mean reward: -0.356 [-100.000, 14.371], mean action: 1.576 [0.000, 3.000],  loss: 13.088552, mse: 4214.870687, mean_q: 53.279035, mean_eps: 0.441784
  93317/150000: episode: 810, duration: 1.705s, episode steps: 231, steps per second: 135, episode reward: -159.955, mean reward: -0.692 [-100.000,  4.868], mean action: 1.723 [0.000, 3.000],  loss: 13.081539, mse: 4269.138884, mean_q: 54.753251, mean_eps: 0.440794
  93437/150000: episode: 811, duration: 0.883s, episode steps: 120, steps per second: 136, episode reward: -15.597, mean reward: -0.130 [-100.000, 20.249], mean action: 1.617 [0.000, 3.000],  loss: 15.633596, mse: 4265.655910, mean_q: 53.977688, mean_eps: 0.439741
  93626/150000: episode: 812, duration: 1.524s, episode steps: 189, steps per second: 124, episode reward: -13.547, mean reward: -0.072 [-100.000, 18.139], mean action: 1.598 [0.000, 3.000],  loss: 12.631654, mse: 4325.484283, mean_q: 54.501106, mean_eps: 0.438814
  93911/150000: episode: 813, duration: 2.182s, episode steps: 285, steps per second: 131, episode reward: -203.192, mean reward: -0.713 [-100.000,  5.249], mean action: 1.695 [0.000, 3.000],  loss: 13.638443, mse: 4266.749898, mean_q: 53.359711, mean_eps: 0.437392
  94033/150000: episode: 814, duration: 0.959s, episode steps: 122, steps per second: 127, episode reward: -58.963, mean reward: -0.483 [-100.000, 11.318], mean action: 1.664 [0.000, 3.000],  loss: 16.443538, mse: 4330.440202, mean_q: 54.661756, mean_eps: 0.436171
  94148/150000: episode: 815, duration: 0.888s, episode steps: 115, steps per second: 130, episode reward: -48.975, mean reward: -0.426 [-100.000,  9.842], mean action: 1.661 [0.000, 3.000],  loss: 10.590359, mse: 4331.941517, mean_q: 54.666619, mean_eps: 0.435460
  94248/150000: episode: 816, duration: 0.730s, episode steps: 100, steps per second: 137, episode reward: -90.540, mean reward: -0.905 [-100.000,  8.446], mean action: 1.480 [0.000, 3.000],  loss: 11.610352, mse: 4324.051873, mean_q: 53.969074, mean_eps: 0.434815
  94328/150000: episode: 817, duration: 0.584s, episode steps:  80, steps per second: 137, episode reward: -66.703, mean reward: -0.834 [-100.000, 11.509], mean action: 1.812 [0.000, 3.000],  loss: 10.628260, mse: 4289.124500, mean_q: 53.217450, mean_eps: 0.434275
  94970/150000: episode: 818, duration: 4.846s, episode steps: 642, steps per second: 132, episode reward: -129.318, mean reward: -0.201 [-100.000, 14.642], mean action: 1.667 [0.000, 3.000],  loss: 13.742050, mse: 4310.832210, mean_q: 53.675168, mean_eps: 0.432109
  95039/150000: episode: 819, duration: 0.516s, episode steps:  69, steps per second: 134, episode reward: -34.882, mean reward: -0.506 [-100.000,  9.742], mean action: 1.913 [0.000, 3.000],  loss: 11.530884, mse: 4277.568158, mean_q: 53.877332, mean_eps: 0.429976
  95163/150000: episode: 820, duration: 0.876s, episode steps: 124, steps per second: 142, episode reward: -20.108, mean reward: -0.162 [-100.000, 11.073], mean action: 1.669 [0.000, 3.000],  loss: 13.406431, mse: 4313.231040, mean_q: 53.366131, mean_eps: 0.429397
  95569/150000: episode: 821, duration: 3.035s, episode steps: 406, steps per second: 134, episode reward: -189.101, mean reward: -0.466 [-100.000,  5.793], mean action: 1.707 [0.000, 3.000],  loss: 14.030892, mse: 4365.151387, mean_q: 54.650448, mean_eps: 0.427807
  95863/150000: episode: 822, duration: 2.441s, episode steps: 294, steps per second: 120, episode reward: -91.389, mean reward: -0.311 [-100.000, 10.988], mean action: 1.735 [0.000, 3.000],  loss: 13.615440, mse: 4360.547232, mean_q: 53.967798, mean_eps: 0.425707
  95951/150000: episode: 823, duration: 0.621s, episode steps:  88, steps per second: 142, episode reward: -26.910, mean reward: -0.306 [-100.000,  7.703], mean action: 1.807 [0.000, 3.000],  loss: 15.386657, mse: 4365.533184, mean_q: 53.118411, mean_eps: 0.424561
  96080/150000: episode: 824, duration: 0.917s, episode steps: 129, steps per second: 141, episode reward: -44.557, mean reward: -0.345 [-100.000, 16.778], mean action: 1.543 [0.000, 3.000],  loss: 13.818231, mse: 4396.874828, mean_q: 55.061765, mean_eps: 0.423910
  96440/150000: episode: 825, duration: 2.725s, episode steps: 360, steps per second: 132, episode reward: -183.782, mean reward: -0.511 [-100.000,  5.975], mean action: 1.733 [0.000, 3.000],  loss: 13.582006, mse: 4407.699481, mean_q: 54.810081, mean_eps: 0.422443
  97396/150000: episode: 826, duration: 7.935s, episode steps: 956, steps per second: 120, episode reward: -205.425, mean reward: -0.215 [-100.000, 23.259], mean action: 1.614 [0.000, 3.000],  loss: 13.672823, mse: 4400.801006, mean_q: 54.608556, mean_eps: 0.418495
  97507/150000: episode: 827, duration: 0.965s, episode steps: 111, steps per second: 115, episode reward: -10.817, mean reward: -0.097 [-100.000, 12.965], mean action: 1.586 [0.000, 3.000],  loss: 11.909598, mse: 4340.903905, mean_q: 54.408876, mean_eps: 0.415294
  97633/150000: episode: 828, duration: 1.085s, episode steps: 126, steps per second: 116, episode reward: -69.425, mean reward: -0.551 [-100.000,  6.496], mean action: 1.484 [0.000, 3.000],  loss: 13.484912, mse: 4422.183332, mean_q: 55.060422, mean_eps: 0.414583
  98633/150000: episode: 829, duration: 8.952s, episode steps: 1000, steps per second: 112, episode reward: 32.641, mean reward:  0.033 [-24.366, 27.303], mean action: 1.469 [0.000, 3.000],  loss: 14.498618, mse: 4436.241088, mean_q: 54.797198, mean_eps: 0.411205
  98949/150000: episode: 830, duration: 3.006s, episode steps: 316, steps per second: 105, episode reward: -214.555, mean reward: -0.679 [-100.000, 14.077], mean action: 1.655 [0.000, 3.000],  loss: 12.700770, mse: 4394.769905, mean_q: 54.528444, mean_eps: 0.407257
  99033/150000: episode: 831, duration: 0.615s, episode steps:  84, steps per second: 137, episode reward: -36.376, mean reward: -0.433 [-100.000,  8.132], mean action: 1.893 [0.000, 3.000],  loss: 14.117725, mse: 4411.765366, mean_q: 54.451037, mean_eps: 0.406057
  99200/150000: episode: 832, duration: 1.221s, episode steps: 167, steps per second: 137, episode reward: -58.256, mean reward: -0.349 [-100.000, 11.052], mean action: 1.695 [0.000, 3.000],  loss: 17.109976, mse: 4576.733951, mean_q: 55.553076, mean_eps: 0.405304
  99280/150000: episode: 833, duration: 0.591s, episode steps:  80, steps per second: 135, episode reward:  5.446, mean reward:  0.068 [-100.000, 12.327], mean action: 1.913 [0.000, 3.000],  loss: 13.259704, mse: 4616.860995, mean_q: 56.487528, mean_eps: 0.404563
 100280/150000: episode: 834, duration: 9.603s, episode steps: 1000, steps per second: 104, episode reward:  0.591, mean reward:  0.001 [-24.250, 23.761], mean action: 1.387 [0.000, 3.000],  loss: 14.325644, mse: 4517.051990, mean_q: 55.756260, mean_eps: 0.401323
 100388/150000: episode: 835, duration: 0.932s, episode steps: 108, steps per second: 116, episode reward: -35.151, mean reward: -0.325 [-100.000, 10.830], mean action: 1.731 [0.000, 3.000],  loss: 15.091494, mse: 4492.460931, mean_q: 54.757403, mean_eps: 0.397999
 100498/150000: episode: 836, duration: 0.808s, episode steps: 110, steps per second: 136, episode reward: -7.789, mean reward: -0.071 [-100.000, 20.515], mean action: 1.691 [0.000, 3.000],  loss: 11.558310, mse: 4404.585420, mean_q: 54.964153, mean_eps: 0.397345
 101498/150000: episode: 837, duration: 9.142s, episode steps: 1000, steps per second: 109, episode reward: -114.230, mean reward: -0.114 [-21.070, 18.225], mean action: 1.649 [0.000, 3.000],  loss: 13.033878, mse: 4443.883890, mean_q: 54.680884, mean_eps: 0.394015
 102465/150000: episode: 838, duration: 8.771s, episode steps: 967, steps per second: 110, episode reward: -339.132, mean reward: -0.351 [-100.000, 22.330], mean action: 1.806 [0.000, 3.000],  loss: 13.941879, mse: 4402.216264, mean_q: 55.040510, mean_eps: 0.388114
 103465/150000: episode: 839, duration: 8.691s, episode steps: 1000, steps per second: 115, episode reward: 35.976, mean reward:  0.036 [-24.433, 23.435], mean action: 1.304 [0.000, 3.000],  loss: 13.537899, mse: 4422.563108, mean_q: 55.412918, mean_eps: 0.382213
 103758/150000: episode: 840, duration: 2.619s, episode steps: 293, steps per second: 112, episode reward: -204.074, mean reward: -0.696 [-100.000, 13.710], mean action: 1.655 [0.000, 3.000],  loss: 13.602416, mse: 4410.713488, mean_q: 55.154698, mean_eps: 0.378334
 103940/150000: episode: 841, duration: 1.621s, episode steps: 182, steps per second: 112, episode reward: -164.444, mean reward: -0.904 [-100.000,  9.995], mean action: 1.637 [0.000, 3.000],  loss: 14.055947, mse: 4426.010045, mean_q: 55.570450, mean_eps: 0.376909
 104940/150000: episode: 842, duration: 10.933s, episode steps: 1000, steps per second:  91, episode reward: 90.118, mean reward:  0.090 [-23.984, 24.844], mean action: 1.170 [0.000, 3.000],  loss: 13.309793, mse: 4362.140914, mean_q: 55.526472, mean_eps: 0.373363
 105347/150000: episode: 843, duration: 3.452s, episode steps: 407, steps per second: 118, episode reward: -154.243, mean reward: -0.379 [-100.000, 12.349], mean action: 1.722 [0.000, 3.000],  loss: 12.863066, mse: 4348.547363, mean_q: 54.932634, mean_eps: 0.369142
 105473/150000: episode: 844, duration: 1.024s, episode steps: 126, steps per second: 123, episode reward:  3.613, mean reward:  0.029 [-100.000, 16.586], mean action: 1.683 [0.000, 3.000],  loss: 11.223791, mse: 4320.846912, mean_q: 54.841367, mean_eps: 0.367543
 105945/150000: episode: 845, duration: 4.527s, episode steps: 472, steps per second: 104, episode reward: -160.267, mean reward: -0.340 [-100.000, 17.766], mean action: 1.655 [0.000, 3.000],  loss: 14.471020, mse: 4364.919480, mean_q: 55.456222, mean_eps: 0.365749
 106945/150000: episode: 846, duration: 8.629s, episode steps: 1000, steps per second: 116, episode reward: 46.085, mean reward:  0.046 [-24.083, 15.612], mean action: 2.127 [0.000, 3.000],  loss: 13.377528, mse: 4261.715385, mean_q: 53.729878, mean_eps: 0.361333
 107081/150000: episode: 847, duration: 1.075s, episode steps: 136, steps per second: 127, episode reward: 24.955, mean reward:  0.183 [-100.000, 18.250], mean action: 1.860 [0.000, 3.000],  loss: 13.660463, mse: 4356.661282, mean_q: 55.664890, mean_eps: 0.357925
 107257/150000: episode: 848, duration: 1.319s, episode steps: 176, steps per second: 133, episode reward: -42.422, mean reward: -0.241 [-100.000, 15.732], mean action: 1.733 [0.000, 3.000],  loss: 13.120765, mse: 4318.290178, mean_q: 54.703581, mean_eps: 0.356989
 108257/150000: episode: 849, duration: 8.896s, episode steps: 1000, steps per second: 112, episode reward: -37.699, mean reward: -0.038 [-22.008, 22.866], mean action: 1.761 [0.000, 3.000],  loss: 14.895821, mse: 4358.210824, mean_q: 55.273158, mean_eps: 0.353461
 108584/150000: episode: 850, duration: 2.488s, episode steps: 327, steps per second: 131, episode reward: -286.675, mean reward: -0.877 [-100.000, 23.937], mean action: 1.670 [0.000, 3.000],  loss: 10.395809, mse: 4373.619533, mean_q: 56.244268, mean_eps: 0.349480
 108842/150000: episode: 851, duration: 2.027s, episode steps: 258, steps per second: 127, episode reward: -260.366, mean reward: -1.009 [-100.000, 13.330], mean action: 1.752 [0.000, 3.000],  loss: 14.726897, mse: 4295.046257, mean_q: 54.654411, mean_eps: 0.347725
 109055/150000: episode: 852, duration: 1.542s, episode steps: 213, steps per second: 138, episode reward: -182.359, mean reward: -0.856 [-100.000,  8.482], mean action: 1.671 [0.000, 3.000],  loss: 10.712279, mse: 4323.601941, mean_q: 54.983546, mean_eps: 0.346312
 110055/150000: episode: 853, duration: 7.725s, episode steps: 1000, steps per second: 129, episode reward: 82.285, mean reward:  0.082 [-23.506, 23.763], mean action: 1.171 [0.000, 3.000],  loss: 13.933316, mse: 4290.309467, mean_q: 54.461822, mean_eps: 0.342673
 110165/150000: episode: 854, duration: 0.787s, episode steps: 110, steps per second: 140, episode reward: -41.031, mean reward: -0.373 [-100.000, 22.818], mean action: 1.873 [0.000, 3.000],  loss: 14.750585, mse: 4355.809195, mean_q: 54.269648, mean_eps: 0.339343
