Training for 150000 steps ...
     92/150000: episode: 1, duration: 0.205s, episode steps:  92, steps per second: 448, episode reward: -88.329, mean reward: -0.960 [-100.000, 12.252], mean action: 1.391 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  91852/150000: episode: 835, duration: 0.932s, episode steps: 118, steps per second: 127, episode reward: 28.114, mean reward:  0.238 [-100.000, 27.546], mean action: 1.831 [0.000, 3.000],  loss: 29.127192, mse: 12792.123924, mean_q: 103.871262, mean_eps: 0.449245
  91971/150000: episode: 836, duration: 0.946s, episode steps: 119, steps per second: 126, episode reward: -24.590, mean reward: -0.207 [-100.000, 11.897], mean action: 1.723 [0.000, 3.000],  loss: 34.254355, mse: 12859.047917, mean_q: 103.477553, mean_eps: 0.448534
  92123/150000: episode: 837, duration: 1.235s, episode steps: 152, steps per second: 123, episode reward: -31.762, mean reward: -0.209 [-100.000, 14.819], mean action: 1.757 [0.000, 3.000],  loss: 25.211231, mse: 13026.532342, mean_q: 104.877800, mean_eps: 0.447721
  92222/150000: episode: 838, duration: 0.805s, episode steps:  99, steps per second: 123, episode reward:  3.147, mean reward:  0.032 [-100.000, 21.183], mean action: 1.545 [0.000, 3.000],  loss: 21.192884, mse: 12977.147540, mean_q: 104.338730, mean_eps: 0.446968
  92671/150000: episode: 839, duration: 4.384s, episode steps: 449, steps per second: 102, episode reward: -223.841, mean reward: -0.499 [-100.000, 17.418], mean action: 1.822 [0.000, 3.000],  loss: 27.691938, mse: 13158.949739, mean_q: 106.003671, mean_eps: 0.445324
  92993/150000: episode: 840, duration: 2.778s, episode steps: 322, steps per second: 116, episode reward: -285.776, mean reward: -0.888 [-100.000, 17.134], mean action: 1.689 [0.000, 3.000],  loss: 29.323858, mse: 13004.117800, mean_q: 105.129991, mean_eps: 0.443011
  93264/150000: episode: 841, duration: 2.343s, episode steps: 271, steps per second: 116, episode reward: -42.527, mean reward: -0.157 [-100.000, 13.051], mean action: 1.712 [0.000, 3.000],  loss: 24.608153, mse: 12990.130137, mean_q: 105.101285, mean_eps: 0.441232
  94160/150000: episode: 842, duration: 7.901s, episode steps: 896, steps per second: 113, episode reward: -250.553, mean reward: -0.280 [-100.000, 23.016], mean action: 1.929 [0.000, 3.000],  loss: 22.361155, mse: 12918.012383, mean_q: 104.322809, mean_eps: 0.437731
  94254/150000: episode: 843, duration: 0.771s, episode steps:  94, steps per second: 122, episode reward: -145.395, mean reward: -1.547 [-100.000, 12.618], mean action: 1.681 [0.000, 3.000],  loss: 27.348110, mse: 12763.914405, mean_q: 103.693582, mean_eps: 0.434761
  94379/150000: episode: 844, duration: 0.985s, episode steps: 125, steps per second: 127, episode reward: -142.754, mean reward: -1.142 [-100.000, 67.009], mean action: 1.752 [0.000, 3.000],  loss: 31.093316, mse: 12889.568742, mean_q: 104.652183, mean_eps: 0.434104
  95379/150000: episode: 845, duration: 9.470s, episode steps: 1000, steps per second: 106, episode reward: 50.877, mean reward:  0.051 [-20.794, 22.694], mean action: 1.905 [0.000, 3.000],  loss: 27.016813, mse: 12841.468159, mean_q: 104.580069, mean_eps: 0.430729
  95482/150000: episode: 846, duration: 0.830s, episode steps: 103, steps per second: 124, episode reward: -25.100, mean reward: -0.244 [-100.000, 15.428], mean action: 1.621 [0.000, 3.000],  loss: 28.693641, mse: 12972.519380, mean_q: 104.800792, mean_eps: 0.427420
  95818/150000: episode: 847, duration: 2.772s, episode steps: 336, steps per second: 121, episode reward: -144.207, mean reward: -0.429 [-100.000, 19.085], mean action: 1.857 [0.000, 3.000],  loss: 25.360576, mse: 12828.574910, mean_q: 104.343418, mean_eps: 0.426103
  95931/150000: episode: 848, duration: 0.917s, episode steps: 113, steps per second: 123, episode reward: -9.846, mean reward: -0.087 [-100.000, 17.576], mean action: 1.743 [0.000, 3.000],  loss: 25.956381, mse: 12763.070917, mean_q: 104.186732, mean_eps: 0.424756
  96081/150000: episode: 849, duration: 1.150s, episode steps: 150, steps per second: 130, episode reward: -90.128, mean reward: -0.601 [-100.000, 14.044], mean action: 1.847 [0.000, 3.000],  loss: 27.477468, mse: 12823.094674, mean_q: 104.881254, mean_eps: 0.423967
  96215/150000: episode: 850, duration: 1.121s, episode steps: 134, steps per second: 119, episode reward: -42.190, mean reward: -0.315 [-100.000, 10.181], mean action: 1.724 [0.000, 3.000],  loss: 20.195087, mse: 13165.731722, mean_q: 107.382484, mean_eps: 0.423115
  96349/150000: episode: 851, duration: 1.040s, episode steps: 134, steps per second: 129, episode reward: 26.455, mean reward:  0.197 [-100.000, 15.630], mean action: 1.567 [0.000, 3.000],  loss: 22.801884, mse: 13140.101854, mean_q: 106.449950, mean_eps: 0.422311
  97349/150000: episode: 852, duration: 9.281s, episode steps: 1000, steps per second: 108, episode reward: 43.995, mean reward:  0.044 [-22.157, 21.947], mean action: 1.593 [0.000, 3.000],  loss: 25.444765, mse: 12900.379149, mean_q: 105.094778, mean_eps: 0.418909
  97444/150000: episode: 853, duration: 0.746s, episode steps:  95, steps per second: 127, episode reward: -2.692, mean reward: -0.028 [-100.000,  9.098], mean action: 1.821 [0.000, 3.000],  loss: 29.251443, mse: 12680.588271, mean_q: 104.009642, mean_eps: 0.415624
  97566/150000: episode: 854, duration: 0.971s, episode steps: 122, steps per second: 126, episode reward:  8.856, mean reward:  0.073 [-100.000, 21.059], mean action: 1.852 [0.000, 3.000],  loss: 27.881445, mse: 12591.794578, mean_q: 103.691224, mean_eps: 0.414973
  97697/150000: episode: 855, duration: 1.084s, episode steps: 131, steps per second: 121, episode reward: -11.916, mean reward: -0.091 [-100.000, 12.665], mean action: 1.763 [0.000, 3.000],  loss: 27.773172, mse: 12555.002870, mean_q: 104.291710, mean_eps: 0.414214
  97839/150000: episode: 856, duration: 1.101s, episode steps: 142, steps per second: 129, episode reward: -41.551, mean reward: -0.293 [-100.000, 14.651], mean action: 1.761 [0.000, 3.000],  loss: 22.039988, mse: 12680.505158, mean_q: 104.468105, mean_eps: 0.413395
  97944/150000: episode: 857, duration: 0.893s, episode steps: 105, steps per second: 118, episode reward: -30.820, mean reward: -0.294 [-100.000, 11.910], mean action: 1.610 [0.000, 3.000],  loss: 31.322482, mse: 12948.497489, mean_q: 107.578088, mean_eps: 0.412654
  98944/150000: episode: 858, duration: 9.661s, episode steps: 1000, steps per second: 104, episode reward: 76.325, mean reward:  0.076 [-20.045, 16.959], mean action: 1.789 [0.000, 3.000],  loss: 25.420903, mse: 12784.234698, mean_q: 105.567319, mean_eps: 0.409339
  99944/150000: episode: 859, duration: 10.002s, episode steps: 1000, steps per second: 100, episode reward: 83.865, mean reward:  0.084 [-23.684, 23.189], mean action: 1.414 [0.000, 3.000],  loss: 24.945292, mse: 12550.167115, mean_q: 105.448088, mean_eps: 0.403339
 100944/150000: episode: 860, duration: 9.294s, episode steps: 1000, steps per second: 108, episode reward: 43.311, mean reward:  0.043 [-21.005, 20.213], mean action: 1.720 [0.000, 3.000],  loss: 25.767591, mse: 12546.111260, mean_q: 105.721615, mean_eps: 0.397339
 101944/150000: episode: 861, duration: 9.268s, episode steps: 1000, steps per second: 108, episode reward: 97.203, mean reward:  0.097 [-24.334, 21.087], mean action: 1.595 [0.000, 3.000],  loss: 27.973083, mse: 12571.972573, mean_q: 106.521888, mean_eps: 0.391339
 102023/150000: episode: 862, duration: 0.663s, episode steps:  79, steps per second: 119, episode reward: -26.853, mean reward: -0.340 [-100.000, 11.579], mean action: 1.785 [0.000, 3.000],  loss: 26.595949, mse: 12445.730568, mean_q: 105.660522, mean_eps: 0.388102
 102188/150000: episode: 863, duration: 1.338s, episode steps: 165, steps per second: 123, episode reward: -30.818, mean reward: -0.187 [-100.000,  9.960], mean action: 1.830 [0.000, 3.000],  loss: 23.762098, mse: 12489.815956, mean_q: 104.880506, mean_eps: 0.387370
 102297/150000: episode: 864, duration: 0.956s, episode steps: 109, steps per second: 114, episode reward:  8.852, mean reward:  0.081 [-100.000, 17.243], mean action: 1.752 [0.000, 3.000],  loss: 28.049479, mse: 12498.454415, mean_q: 104.430449, mean_eps: 0.386548
 102420/150000: episode: 865, duration: 0.987s, episode steps: 123, steps per second: 125, episode reward:  9.839, mean reward:  0.080 [-100.000, 18.801], mean action: 1.634 [0.000, 3.000],  loss: 25.769192, mse: 12699.171605, mean_q: 106.345028, mean_eps: 0.385852
 102581/150000: episode: 866, duration: 1.358s, episode steps: 161, steps per second: 119, episode reward: -10.619, mean reward: -0.066 [-100.000, 15.177], mean action: 1.882 [0.000, 3.000],  loss: 23.042195, mse: 12684.221431, mean_q: 106.209643, mean_eps: 0.385000
 103581/150000: episode: 867, duration: 8.795s, episode steps: 1000, steps per second: 114, episode reward: 54.117, mean reward:  0.054 [-24.063, 25.522], mean action: 1.428 [0.000, 3.000],  loss: 24.742182, mse: 12558.558779, mean_q: 106.047037, mean_eps: 0.381517
 103697/150000: episode: 868, duration: 0.926s, episode steps: 116, steps per second: 125, episode reward:  7.668, mean reward:  0.066 [-100.000, 13.727], mean action: 1.853 [0.000, 3.000],  loss: 27.278997, mse: 12669.656107, mean_q: 107.273495, mean_eps: 0.378169
 103807/150000: episode: 869, duration: 0.906s, episode steps: 110, steps per second: 121, episode reward: -0.140, mean reward: -0.001 [-100.000, 15.230], mean action: 1.809 [0.000, 3.000],  loss: 30.550826, mse: 12867.530700, mean_q: 107.068028, mean_eps: 0.377491
 103890/150000: episode: 870, duration: 0.690s, episode steps:  83, steps per second: 120, episode reward: -18.800, mean reward: -0.227 [-100.000,  9.515], mean action: 1.687 [0.000, 3.000],  loss: 16.894776, mse: 12558.251224, mean_q: 105.873177, mean_eps: 0.376912
 104890/150000: episode: 871, duration: 9.752s, episode steps: 1000, steps per second: 103, episode reward: 48.704, mean reward:  0.049 [-23.543, 23.463], mean action: 1.315 [0.000, 3.000],  loss: 25.998425, mse: 12567.765746, mean_q: 106.202517, mean_eps: 0.373663
 105524/150000: episode: 872, duration: 5.703s, episode steps: 634, steps per second: 111, episode reward: -91.302, mean reward: -0.144 [-100.000, 39.497], mean action: 1.762 [0.000, 3.000],  loss: 27.898884, mse: 12652.895609, mean_q: 106.646140, mean_eps: 0.368761
 106524/150000: episode: 873, duration: 9.005s, episode steps: 1000, steps per second: 111, episode reward: 108.997, mean reward:  0.109 [-20.390, 23.946], mean action: 1.591 [0.000, 3.000],  loss: 26.468360, mse: 12388.179166, mean_q: 105.099490, mean_eps: 0.363859
 107241/150000: episode: 874, duration: 6.791s, episode steps: 717, steps per second: 106, episode reward: -307.377, mean reward: -0.429 [-100.000, 21.764], mean action: 1.842 [0.000, 3.000],  loss: 25.480507, mse: 12324.798238, mean_q: 104.776464, mean_eps: 0.358708
 107369/150000: episode: 875, duration: 1.131s, episode steps: 128, steps per second: 113, episode reward: -70.714, mean reward: -0.552 [-100.000,  8.141], mean action: 1.844 [0.000, 3.000],  loss: 28.080658, mse: 12159.607124, mean_q: 103.799436, mean_eps: 0.356173
 107469/150000: episode: 876, duration: 0.784s, episode steps: 100, steps per second: 128, episode reward: -84.599, mean reward: -0.846 [-100.000, 11.367], mean action: 1.630 [0.000, 3.000],  loss: 18.494511, mse: 11971.947900, mean_q: 103.127553, mean_eps: 0.355489
 108469/150000: episode: 877, duration: 8.907s, episode steps: 1000, steps per second: 112, episode reward: 110.822, mean reward:  0.111 [-23.823, 23.262], mean action: 1.352 [0.000, 3.000],  loss: 24.658480, mse: 12248.967023, mean_q: 105.357528, mean_eps: 0.352189
 109469/150000: episode: 878, duration: 9.344s, episode steps: 1000, steps per second: 107, episode reward: 126.527, mean reward:  0.127 [-24.347, 22.677], mean action: 1.497 [0.000, 3.000],  loss: 23.572182, mse: 12343.612625, mean_q: 106.955490, mean_eps: 0.346189
 110469/150000: episode: 879, duration: 9.111s, episode steps: 1000, steps per second: 110, episode reward: 91.435, mean reward:  0.091 [-20.378, 21.866], mean action: 1.390 [0.000, 3.000],  loss: 24.102491, mse: 12069.661634, mean_q: 105.672140, mean_eps: 0.340189
 111469/150000: episode: 880, duration: 8.720s, episode steps: 1000, steps per second: 115, episode reward: 114.137, mean reward:  0.114 [-23.429, 24.429], mean action: 1.093 [0.000, 3.000],  loss: 24.939942, mse: 11807.059187, mean_q: 104.542083, mean_eps: 0.334189
 112469/150000: episode: 881, duration: 8.476s, episode steps: 1000, steps per second: 118, episode reward: 125.767, mean reward:  0.126 [-20.280, 23.014], mean action: 0.948 [0.000, 3.000],  loss: 21.656549, mse: 11730.761869, mean_q: 103.948996, mean_eps: 0.328189
 113469/150000: episode: 882, duration: 8.882s, episode steps: 1000, steps per second: 113, episode reward: 66.248, mean reward:  0.066 [-23.554, 24.727], mean action: 1.215 [0.000, 3.000],  loss: 22.464368, mse: 11273.913518, mean_q: 101.923014, mean_eps: 0.322189
 113607/150000: episode: 883, duration: 1.094s, episode steps: 138, steps per second: 126, episode reward: -14.228, mean reward: -0.103 [-100.000,  8.543], mean action: 1.833 [0.000, 3.000],  loss: 21.141121, mse: 11353.522776, mean_q: 101.704707, mean_eps: 0.318775
 114607/150000: episode: 884, duration: 9.216s, episode steps: 1000, steps per second: 109, episode reward: 133.911, mean reward:  0.134 [-21.399, 23.897], mean action: 1.327 [0.000, 3.000],  loss: 25.126507, mse: 11348.369108, mean_q: 101.932072, mean_eps: 0.315361
 114754/150000: episode: 885, duration: 1.226s, episode steps: 147, steps per second: 120, episode reward: -10.988, mean reward: -0.075 [-100.000, 11.162], mean action: 1.646 [0.000, 3.000],  loss: 18.753761, mse: 11500.633364, mean_q: 102.220467, mean_eps: 0.311920
 114890/150000: episode: 886, duration: 1.110s, episode steps: 136, steps per second: 123, episode reward:  6.456, mean reward:  0.047 [-100.000, 18.760], mean action: 1.735 [0.000, 3.000],  loss: 21.832910, mse: 11539.855160, mean_q: 102.891087, mean_eps: 0.311071
 115114/150000: episode: 887, duration: 1.820s, episode steps: 224, steps per second: 123, episode reward: -5.466, mean reward: -0.024 [-100.000, 14.141], mean action: 1.607 [0.000, 3.000],  loss: 23.418241, mse: 11577.892426, mean_q: 103.431473, mean_eps: 0.309991
 115262/150000: episode: 888, duration: 1.195s, episode steps: 148, steps per second: 124, episode reward: -170.824, mean reward: -1.154 [-100.000, 10.157], mean action: 1.736 [0.000, 3.000],  loss: 24.655931, mse: 11517.500600, mean_q: 103.076820, mean_eps: 0.308875
 116262/150000: episode: 889, duration: 8.754s, episode steps: 1000, steps per second: 114, episode reward: 78.346, mean reward:  0.078 [-20.367, 24.421], mean action: 1.123 [0.000, 3.000],  loss: 24.121055, mse: 11519.434587, mean_q: 102.740275, mean_eps: 0.305431
 116957/150000: episode: 890, duration: 5.989s, episode steps: 695, steps per second: 116, episode reward: -178.886, mean reward: -0.257 [-100.000, 22.512], mean action: 1.518 [0.000, 3.000],  loss: 25.421375, mse: 11516.636721, mean_q: 102.881099, mean_eps: 0.300346
 117098/150000: episode: 891, duration: 1.118s, episode steps: 141, steps per second: 126, episode reward: 37.359, mean reward:  0.265 [-100.000, 18.667], mean action: 1.837 [0.000, 3.000],  loss: 22.934787, mse: 11195.885057, mean_q: 101.241012, mean_eps: 0.297838
 117214/150000: episode: 892, duration: 0.985s, episode steps: 116, steps per second: 118, episode reward: 30.716, mean reward:  0.265 [-100.000, 18.106], mean action: 1.819 [0.000, 3.000],  loss: 23.530069, mse: 11184.141804, mean_q: 101.183113, mean_eps: 0.297067
 117360/150000: episode: 893, duration: 1.174s, episode steps: 146, steps per second: 124, episode reward: 19.469, mean reward:  0.133 [-100.000, 14.776], mean action: 1.705 [0.000, 3.000],  loss: 25.253311, mse: 11504.055791, mean_q: 102.911406, mean_eps: 0.296281
 117476/150000: episode: 894, duration: 0.966s, episode steps: 116, steps per second: 120, episode reward: -72.228, mean reward: -0.623 [-100.000,  9.249], mean action: 1.810 [0.000, 3.000],  loss: 24.526474, mse: 11345.420452, mean_q: 101.494433, mean_eps: 0.295495
 118476/150000: episode: 895, duration: 8.719s, episode steps: 1000, steps per second: 115, episode reward: 99.091, mean reward:  0.099 [-23.299, 22.890], mean action: 1.209 [0.000, 3.000],  loss: 24.246559, mse: 11365.809960, mean_q: 102.198756, mean_eps: 0.292147
 119476/150000: episode: 896, duration: 8.814s, episode steps: 1000, steps per second: 113, episode reward: 125.148, mean reward:  0.125 [-20.112, 23.517], mean action: 1.287 [0.000, 3.000],  loss: 24.166102, mse: 11084.168122, mean_q: 100.864297, mean_eps: 0.286147
 120476/150000: episode: 897, duration: 9.087s, episode steps: 1000, steps per second: 110, episode reward: 97.948, mean reward:  0.098 [-22.053, 21.359], mean action: 1.237 [0.000, 3.000],  loss: 21.984103, mse: 11041.678915, mean_q: 100.862813, mean_eps: 0.280147
 121476/150000: episode: 898, duration: 8.586s, episode steps: 1000, steps per second: 116, episode reward: 138.293, mean reward:  0.138 [-23.968, 22.858], mean action: 1.145 [0.000, 3.000],  loss: 21.026767, mse: 10915.804140, mean_q: 100.355353, mean_eps: 0.274147
