Training for 150000 steps ...
     57/150000: episode: 1, duration: 0.285s, episode steps:  57, steps per second: 200, episode reward: -90.955, mean reward: -1.596 [-100.000,  6.351], mean action: 1.421 [0.000, 3.000],  loss: --, mse: --, mean_q: --, mean_eps: --
  78328/150000: episode: 776, duration: 1.350s, episode steps: 156, steps per second: 116, episode reward: -22.594, mean reward: -0.145 [-100.000, 11.217], mean action: 1.667 [0.000, 3.000],  loss: 9.677713, mse: 6411.357710, mean_q: 62.365409, mean_eps: 0.530503
  78432/150000: episode: 777, duration: 0.951s, episode steps: 104, steps per second: 109, episode reward: -63.464, mean reward: -0.610 [-100.000, 10.457], mean action: 1.740 [0.000, 3.000],  loss: 11.546905, mse: 6399.069139, mean_q: 62.248507, mean_eps: 0.529723
  78815/150000: episode: 778, duration: 3.308s, episode steps: 383, steps per second: 116, episode reward: -54.685, mean reward: -0.143 [-100.000, 36.920], mean action: 1.791 [0.000, 3.000],  loss: 8.239506, mse: 6451.629434, mean_q: 62.895681, mean_eps: 0.528262
  78917/150000: episode: 779, duration: 0.903s, episode steps: 102, steps per second: 113, episode reward: -47.670, mean reward: -0.467 [-100.000,  9.842], mean action: 1.608 [0.000, 3.000],  loss: 9.583289, mse: 6513.187845, mean_q: 62.757347, mean_eps: 0.526807
  79057/150000: episode: 780, duration: 1.203s, episode steps: 140, steps per second: 116, episode reward: -217.325, mean reward: -1.552 [-100.000, 35.889], mean action: 1.793 [0.000, 3.000],  loss: 7.936996, mse: 6453.106934, mean_q: 63.148931, mean_eps: 0.526081
  79243/150000: episode: 781, duration: 1.799s, episode steps: 186, steps per second: 103, episode reward: -207.503, mean reward: -1.116 [-100.000, 53.514], mean action: 1.651 [0.000, 3.000],  loss: 9.007596, mse: 6557.201469, mean_q: 63.682738, mean_eps: 0.525103
  79374/150000: episode: 782, duration: 1.207s, episode steps: 131, steps per second: 109, episode reward: -37.162, mean reward: -0.284 [-100.000,  8.186], mean action: 1.779 [0.000, 3.000],  loss: 14.445558, mse: 6576.649485, mean_q: 64.069890, mean_eps: 0.524152
  79491/150000: episode: 783, duration: 0.998s, episode steps: 117, steps per second: 117, episode reward: -238.694, mean reward: -2.040 [-100.000, 19.872], mean action: 1.735 [0.000, 3.000],  loss: 8.136185, mse: 6469.427688, mean_q: 63.155180, mean_eps: 0.523408
  79599/150000: episode: 784, duration: 1.028s, episode steps: 108, steps per second: 105, episode reward: -26.080, mean reward: -0.241 [-100.000, 16.151], mean action: 1.806 [0.000, 3.000],  loss: 8.318076, mse: 6445.542313, mean_q: 62.491321, mean_eps: 0.522733
  79701/150000: episode: 785, duration: 0.892s, episode steps: 102, steps per second: 114, episode reward: -49.048, mean reward: -0.481 [-100.000, 14.615], mean action: 1.510 [0.000, 3.000],  loss: 6.836355, mse: 6488.272155, mean_q: 63.014497, mean_eps: 0.522103
  79795/150000: episode: 786, duration: 0.756s, episode steps:  94, steps per second: 124, episode reward:  3.708, mean reward:  0.039 [-100.000, 11.609], mean action: 1.596 [0.000, 3.000],  loss: 9.382718, mse: 6561.926592, mean_q: 62.827939, mean_eps: 0.521515
  79883/150000: episode: 787, duration: 0.740s, episode steps:  88, steps per second: 119, episode reward: -36.557, mean reward: -0.415 [-100.000, 14.513], mean action: 1.659 [0.000, 3.000],  loss: 8.684316, mse: 6562.242287, mean_q: 63.397450, mean_eps: 0.520969
  80005/150000: episode: 788, duration: 1.053s, episode steps: 122, steps per second: 116, episode reward: -44.148, mean reward: -0.362 [-100.000, 17.168], mean action: 1.721 [0.000, 3.000],  loss: 8.723450, mse: 6638.959301, mean_q: 64.309003, mean_eps: 0.520339
  80114/150000: episode: 789, duration: 0.884s, episode steps: 109, steps per second: 123, episode reward:  5.678, mean reward:  0.052 [-100.000, 17.527], mean action: 1.798 [0.000, 3.000],  loss: 8.148846, mse: 6567.890052, mean_q: 63.325438, mean_eps: 0.519646
  80241/150000: episode: 790, duration: 1.025s, episode steps: 127, steps per second: 124, episode reward: 35.598, mean reward:  0.280 [-100.000, 17.829], mean action: 1.795 [0.000, 3.000],  loss: 11.114164, mse: 6572.425604, mean_q: 62.912563, mean_eps: 0.518938
  81059/150000: episode: 791, duration: 7.965s, episode steps: 818, steps per second: 103, episode reward: -158.971, mean reward: -0.194 [-100.000, 20.046], mean action: 1.736 [0.000, 3.000],  loss: 9.107247, mse: 6602.746822, mean_q: 63.831581, mean_eps: 0.516103
  81172/150000: episode: 792, duration: 1.156s, episode steps: 113, steps per second:  98, episode reward: -40.170, mean reward: -0.355 [-100.000, 20.678], mean action: 1.611 [0.000, 3.000],  loss: 8.408834, mse: 6596.416997, mean_q: 63.644336, mean_eps: 0.513310
  81313/150000: episode: 793, duration: 1.400s, episode steps: 141, steps per second: 101, episode reward:  5.034, mean reward:  0.036 [-100.000, 22.206], mean action: 1.716 [0.000, 3.000],  loss: 8.045458, mse: 6621.378356, mean_q: 63.876278, mean_eps: 0.512548
  81426/150000: episode: 794, duration: 1.097s, episode steps: 113, steps per second: 103, episode reward: 16.172, mean reward:  0.143 [-100.000, 13.622], mean action: 1.779 [0.000, 3.000],  loss: 8.740278, mse: 6544.609833, mean_q: 63.878400, mean_eps: 0.511786
  82426/150000: episode: 795, duration: 12.010s, episode steps: 1000, steps per second:  83, episode reward: -31.982, mean reward: -0.032 [-21.869, 23.509], mean action: 1.726 [0.000, 3.000],  loss: 9.496833, mse: 6541.375710, mean_q: 63.362006, mean_eps: 0.508447
  82525/150000: episode: 796, duration: 0.892s, episode steps:  99, steps per second: 111, episode reward: -13.246, mean reward: -0.134 [-100.000,  6.920], mean action: 1.586 [0.000, 3.000],  loss: 8.620398, mse: 6416.247869, mean_q: 62.325011, mean_eps: 0.505150
  82667/150000: episode: 797, duration: 1.434s, episode steps: 142, steps per second:  99, episode reward:  5.266, mean reward:  0.037 [-100.000, 17.620], mean action: 1.655 [0.000, 3.000],  loss: 9.553235, mse: 6391.653197, mean_q: 61.747079, mean_eps: 0.504427
  83581/150000: episode: 798, duration: 9.389s, episode steps: 914, steps per second:  97, episode reward: -168.508, mean reward: -0.184 [-100.000, 25.451], mean action: 1.765 [0.000, 3.000],  loss: 10.282968, mse: 6450.614277, mean_q: 62.702211, mean_eps: 0.501259
  83749/150000: episode: 799, duration: 1.604s, episode steps: 168, steps per second: 105, episode reward: -187.124, mean reward: -1.114 [-100.000, 56.352], mean action: 1.619 [0.000, 3.000],  loss: 9.173630, mse: 6487.481120, mean_q: 63.403948, mean_eps: 0.498013
  84714/150000: episode: 800, duration: 10.245s, episode steps: 965, steps per second:  94, episode reward: -106.489, mean reward: -0.110 [-100.000, 22.613], mean action: 1.756 [0.000, 3.000],  loss: 9.503242, mse: 6461.856616, mean_q: 62.262981, mean_eps: 0.494614
  84873/150000: episode: 801, duration: 1.459s, episode steps: 159, steps per second: 109, episode reward: -145.046, mean reward: -0.912 [-100.000, 73.810], mean action: 1.912 [0.000, 3.000],  loss: 9.990682, mse: 6462.564063, mean_q: 62.428752, mean_eps: 0.491242
  85873/150000: episode: 802, duration: 11.440s, episode steps: 1000, steps per second:  87, episode reward: -83.824, mean reward: -0.084 [-16.742, 20.611], mean action: 1.720 [0.000, 3.000],  loss: 11.635626, mse: 6421.231188, mean_q: 61.970779, mean_eps: 0.487765
  86067/150000: episode: 803, duration: 1.972s, episode steps: 194, steps per second:  98, episode reward: -8.111, mean reward: -0.042 [-100.000,  9.347], mean action: 1.778 [0.000, 3.000],  loss: 11.242137, mse: 6476.999464, mean_q: 62.478991, mean_eps: 0.484183
  86171/150000: episode: 804, duration: 0.966s, episode steps: 104, steps per second: 108, episode reward:  4.907, mean reward:  0.047 [-100.000, 15.842], mean action: 1.731 [0.000, 3.000],  loss: 14.507119, mse: 6667.752122, mean_q: 64.680235, mean_eps: 0.483289
  87171/150000: episode: 805, duration: 12.594s, episode steps: 1000, steps per second:  79, episode reward: -40.436, mean reward: -0.040 [-19.036, 20.028], mean action: 1.721 [0.000, 3.000],  loss: 11.498194, mse: 6499.490036, mean_q: 63.105564, mean_eps: 0.479977
  87835/150000: episode: 806, duration: 8.672s, episode steps: 664, steps per second:  77, episode reward: -134.636, mean reward: -0.203 [-100.000, 46.423], mean action: 1.770 [0.000, 3.000],  loss: 13.155126, mse: 6559.172822, mean_q: 64.090087, mean_eps: 0.474985
  87941/150000: episode: 807, duration: 1.222s, episode steps: 106, steps per second:  87, episode reward: -28.544, mean reward: -0.269 [-100.000, 15.706], mean action: 1.736 [0.000, 3.000],  loss: 12.013851, mse: 6471.270535, mean_q: 63.429155, mean_eps: 0.472675
  88030/150000: episode: 808, duration: 1.003s, episode steps:  89, steps per second:  89, episode reward: -54.397, mean reward: -0.611 [-100.000,  9.304], mean action: 1.618 [0.000, 3.000],  loss: 18.873461, mse: 6449.019131, mean_q: 63.570623, mean_eps: 0.472090
  88118/150000: episode: 809, duration: 1.234s, episode steps:  88, steps per second:  71, episode reward: -41.551, mean reward: -0.472 [-100.000, 10.266], mean action: 1.761 [0.000, 3.000],  loss: 11.986207, mse: 6204.072804, mean_q: 61.790826, mean_eps: 0.471559
  88230/150000: episode: 810, duration: 2.080s, episode steps: 112, steps per second:  54, episode reward: -4.980, mean reward: -0.044 [-100.000, 17.805], mean action: 1.643 [0.000, 3.000],  loss: 10.595683, mse: 6347.245893, mean_q: 62.933260, mean_eps: 0.470959
  88351/150000: episode: 811, duration: 4.283s, episode steps: 121, steps per second:  28, episode reward: -32.172, mean reward: -0.266 [-100.000, 10.798], mean action: 1.826 [0.000, 3.000],  loss: 13.694879, mse: 6378.861937, mean_q: 62.798774, mean_eps: 0.470260
  88452/150000: episode: 812, duration: 2.117s, episode steps: 101, steps per second:  48, episode reward: -38.929, mean reward: -0.385 [-100.000, 17.895], mean action: 1.644 [0.000, 3.000],  loss: 14.770954, mse: 6460.291025, mean_q: 63.473871, mean_eps: 0.469594
  88548/150000: episode: 813, duration: 1.193s, episode steps:  96, steps per second:  80, episode reward: -51.666, mean reward: -0.538 [-100.000, 11.744], mean action: 1.708 [0.000, 3.000],  loss: 17.492499, mse: 6439.555791, mean_q: 63.083443, mean_eps: 0.469003
  88651/150000: episode: 814, duration: 1.197s, episode steps: 103, steps per second:  86, episode reward: -92.592, mean reward: -0.899 [-100.000,  8.754], mean action: 1.718 [0.000, 3.000],  loss: 12.527515, mse: 6493.869762, mean_q: 64.452614, mean_eps: 0.468406
  88866/150000: episode: 815, duration: 2.408s, episode steps: 215, steps per second:  89, episode reward: -154.912, mean reward: -0.721 [-100.000, 21.902], mean action: 1.767 [0.000, 3.000],  loss: 14.211264, mse: 6459.592219, mean_q: 63.180494, mean_eps: 0.467452
  89866/150000: episode: 816, duration: 12.109s, episode steps: 1000, steps per second:  83, episode reward: -61.064, mean reward: -0.061 [-25.296, 27.231], mean action: 1.582 [0.000, 3.000],  loss: 13.421619, mse: 6456.907766, mean_q: 63.589356, mean_eps: 0.463807
  89987/150000: episode: 817, duration: 1.133s, episode steps: 121, steps per second: 107, episode reward: 10.990, mean reward:  0.091 [-100.000, 20.248], mean action: 1.744 [0.000, 3.000],  loss: 14.042182, mse: 6469.041064, mean_q: 62.794713, mean_eps: 0.460444
  90094/150000: episode: 818, duration: 1.116s, episode steps: 107, steps per second:  96, episode reward: -233.294, mean reward: -2.180 [-100.000, 41.772], mean action: 1.636 [0.000, 3.000],  loss: 12.859988, mse: 6589.682635, mean_q: 64.726135, mean_eps: 0.459760
  91094/150000: episode: 819, duration: 12.105s, episode steps: 1000, steps per second:  83, episode reward: -9.338, mean reward: -0.009 [-19.058, 16.616], mean action: 1.809 [0.000, 3.000],  loss: 12.991145, mse: 6506.532991, mean_q: 65.005736, mean_eps: 0.456439
  91225/150000: episode: 820, duration: 1.555s, episode steps: 131, steps per second:  84, episode reward: -25.103, mean reward: -0.192 [-100.000,  8.504], mean action: 1.740 [0.000, 3.000],  loss: 18.332700, mse: 6479.005949, mean_q: 65.449606, mean_eps: 0.453046
  91311/150000: episode: 821, duration: 0.773s, episode steps:  86, steps per second: 111, episode reward: -40.480, mean reward: -0.471 [-100.000, 20.174], mean action: 1.872 [0.000, 3.000],  loss: 17.606301, mse: 6627.830714, mean_q: 67.223305, mean_eps: 0.452395
  91439/150000: episode: 822, duration: 1.250s, episode steps: 128, steps per second: 102, episode reward: -37.153, mean reward: -0.290 [-100.000, 12.417], mean action: 1.586 [0.000, 3.000],  loss: 15.080375, mse: 6616.591515, mean_q: 66.350169, mean_eps: 0.451753
  91568/150000: episode: 823, duration: 1.123s, episode steps: 129, steps per second: 115, episode reward: 13.197, mean reward:  0.102 [-100.000, 34.304], mean action: 1.884 [0.000, 3.000],  loss: 12.667265, mse: 6577.521477, mean_q: 66.095894, mean_eps: 0.450982
  91694/150000: episode: 824, duration: 1.189s, episode steps: 126, steps per second: 106, episode reward: -14.895, mean reward: -0.118 [-100.000, 16.276], mean action: 1.754 [0.000, 3.000],  loss: 14.326623, mse: 6559.266493, mean_q: 66.368816, mean_eps: 0.450217
  91797/150000: episode: 825, duration: 1.030s, episode steps: 103, steps per second: 100, episode reward: -143.722, mean reward: -1.395 [-100.000, 52.448], mean action: 1.641 [0.000, 3.000],  loss: 13.922504, mse: 6526.028880, mean_q: 65.147211, mean_eps: 0.449530
  91916/150000: episode: 826, duration: 1.355s, episode steps: 119, steps per second:  88, episode reward:  3.063, mean reward:  0.026 [-100.000, 16.310], mean action: 1.798 [0.000, 3.000],  loss: 13.566616, mse: 6568.273971, mean_q: 65.653694, mean_eps: 0.448864
  92024/150000: episode: 827, duration: 1.009s, episode steps: 108, steps per second: 107, episode reward: -72.107, mean reward: -0.668 [-100.000, 12.800], mean action: 1.685 [0.000, 3.000],  loss: 13.984558, mse: 6605.039890, mean_q: 66.540135, mean_eps: 0.448183
  92150/150000: episode: 828, duration: 1.187s, episode steps: 126, steps per second: 106, episode reward: -43.382, mean reward: -0.344 [-100.000, 13.043], mean action: 1.563 [0.000, 3.000],  loss: 18.576821, mse: 6537.005875, mean_q: 66.532526, mean_eps: 0.447481
  92284/150000: episode: 829, duration: 1.299s, episode steps: 134, steps per second: 103, episode reward: -44.180, mean reward: -0.330 [-100.000,  8.947], mean action: 1.851 [0.000, 3.000],  loss: 19.719235, mse: 6579.667743, mean_q: 67.285571, mean_eps: 0.446701
  93284/150000: episode: 830, duration: 12.039s, episode steps: 1000, steps per second:  83, episode reward: -75.677, mean reward: -0.076 [-21.215, 18.757], mean action: 1.728 [0.000, 3.000],  loss: 16.256349, mse: 6611.043034, mean_q: 67.581141, mean_eps: 0.443299
  93417/150000: episode: 831, duration: 1.218s, episode steps: 133, steps per second: 109, episode reward: -21.097, mean reward: -0.159 [-100.000, 11.994], mean action: 1.752 [0.000, 3.000],  loss: 16.954774, mse: 6649.095725, mean_q: 67.903812, mean_eps: 0.439900
  93544/150000: episode: 832, duration: 1.125s, episode steps: 127, steps per second: 113, episode reward: 17.042, mean reward:  0.134 [-100.000, 17.130], mean action: 1.756 [0.000, 3.000],  loss: 19.934419, mse: 6834.422179, mean_q: 70.222960, mean_eps: 0.439120
  94544/150000: episode: 833, duration: 11.534s, episode steps: 1000, steps per second:  87, episode reward: -18.461, mean reward: -0.018 [-24.409, 18.351], mean action: 1.783 [0.000, 3.000],  loss: 16.036718, mse: 6751.714014, mean_q: 69.525943, mean_eps: 0.435739
  94624/150000: episode: 834, duration: 0.849s, episode steps:  80, steps per second:  94, episode reward: -23.836, mean reward: -0.298 [-100.000, 13.461], mean action: 1.812 [0.000, 3.000],  loss: 16.968975, mse: 6778.620142, mean_q: 70.035440, mean_eps: 0.432499
  94748/150000: episode: 835, duration: 1.503s, episode steps: 124, steps per second:  83, episode reward: -58.625, mean reward: -0.473 [-100.000,  7.250], mean action: 1.782 [0.000, 3.000],  loss: 16.497360, mse: 6682.451322, mean_q: 68.714469, mean_eps: 0.431887
  94858/150000: episode: 836, duration: 1.293s, episode steps: 110, steps per second:  85, episode reward: 17.766, mean reward:  0.162 [-100.000, 16.216], mean action: 1.655 [0.000, 3.000],  loss: 22.027163, mse: 6766.891113, mean_q: 68.978002, mean_eps: 0.431185
  94942/150000: episode: 837, duration: 1.417s, episode steps:  84, steps per second:  59, episode reward: -100.256, mean reward: -1.194 [-100.000, 10.155], mean action: 1.750 [0.000, 3.000],  loss: 15.362045, mse: 6846.766142, mean_q: 70.026471, mean_eps: 0.430603
  95084/150000: episode: 838, duration: 1.267s, episode steps: 142, steps per second: 112, episode reward: -44.156, mean reward: -0.311 [-100.000, 11.768], mean action: 1.768 [0.000, 3.000],  loss: 15.779069, mse: 6926.260825, mean_q: 71.149890, mean_eps: 0.429925
  95224/150000: episode: 839, duration: 1.179s, episode steps: 140, steps per second: 119, episode reward: 13.220, mean reward:  0.094 [-100.000, 19.683], mean action: 1.657 [0.000, 3.000],  loss: 14.752867, mse: 6817.227616, mean_q: 70.566613, mean_eps: 0.429079
  95333/150000: episode: 840, duration: 0.944s, episode steps: 109, steps per second: 115, episode reward: -49.790, mean reward: -0.457 [-100.000,  9.697], mean action: 1.697 [0.000, 3.000],  loss: 16.960792, mse: 6835.731392, mean_q: 70.578520, mean_eps: 0.428332
  95428/150000: episode: 841, duration: 0.869s, episode steps:  95, steps per second: 109, episode reward: -54.990, mean reward: -0.579 [-100.000,  9.451], mean action: 1.737 [0.000, 3.000],  loss: 18.394207, mse: 6806.981553, mean_q: 70.286384, mean_eps: 0.427720
